AREA,SAMTYPE,SEX,S1,S2,S3,S4,S5,S6,Q1,Q2,Q3,Q4,Q5A,Q5B,Q5C,Q5D,Q6,Q7,Q9,Q8,Q10A,Q10B,Q10C,Q10D,Q10E,Q10F,Q10G,Q11A_Africa,Q11B_Europe,Q11C_MiddleEast,Q11D_Mexico,Q11E_CentralSouthAm,Q11F_Cuba,Q11G_Caribbean,Q11H_India,Q11I_China,Q11J_Japan,Q11K_Philippines,Q11L_OtherAsian,Q12,Q12A,Q13,Q13A,Q14A_Africa,Q14B_Europe,Q14C_MiddleEast,Q14D_Mexico,Q14E_CentralSouthAm,Q14F_Cuba,Q14G_Caribbean,Q14H_India,Q14I_China,Q14J_Japan,Q14K_Philippines,Q14L_OtherAsian,Q15a,Q15b,Q15c,Q16a,Q16b,Q16c,Q16d,Q16e,Q16f,Q16g,Q17,Q19,Q21a,Q21b,Q21c,Q21d,Q21e,Q21f,Q21g,Q21h,Q21i,Q22,Q24,Q25,Q26,Q27a,Q27b,Q27c,Q28,Q29,Q30,Q31a,Q31b,Q31c,Q31d,Q31e,Q31f,Q32a,Q32b,Q32c,Q32d,Q32e,Q32f,Q32g,Q32h,D2,D3,D5,D6,D7,D8,D9
812,3,1,1,,4,2,,,3,9,1,1,1,3,4,1,1,3,18,1,3,3,3,3,3,1,3,8,8,2,8,8,5,8,8,1,5,8,5,8,,2,,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,3,1,1,1,2,1,1,1,2,2,1,2,1,1,1,,1,1,5,1,3,2,1,4,2,1,1,1,1,1,1,3,4,4,4,2,4,4,4,2,2,5,50,4,4,4
812,1,2,2,,,2,,,2,3,2,1,9,9,9,9,3,,4,3,3,2,3,3,3,3,8,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,6,8,8,4,5,5,5,8,97,8,8,97,5,4,4,2,1,1,1,1,3,3,1,2,2,1,2,9,1,1,2,,2,1,,2,,,,,,4,,2,1,1,1,1,1,1,4,4,4,2,2,4,4,4,3,2,3,21,2,5,1
812,1,2,1,,,1,,,2,1,2,2,3,4,5,5,3,,4,2,3,3,2,3,2,8,3,5,1,5,2,2,2,1,3,2,2,3,3,1,9,1,6,5,5,5,2,6,9,8,2,6,6,5,5,1,1,1,1,1,1,1,2,1,1,2,1,9,9,9,9,9,9,9,9,9,,2,2,,,,,1,4,2,2,2,2,2,2,2,3,3,3,3,1,3,3,4,2,2,3,35,4,5,1
812,1,1,1,,,2,,,1,3,3,9,4,1,9,1,3,,97,,3,3,3,3,3,3,3,98,1,98,1,4,1,5,1,6,6,1,2,1,10,1,6,98,3,3,5,3,3,3,3,3,3,3,3,2,4,1,1,2,2,2,1,2,1,2,2,1,2,1,1,1,2,2,1,1,,2,2,,,,,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,1,2,3,36,4,5,1
813,1,1,2,,,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,3,36,,5,3
813,1,1,2,,,2,,,2,3,1,1,2,2,4,4,9,,9,9,3,3,3,3,1,8,3,97,5,5,5,5,5,5,5,5,5,5,5,2,,2,,5,7,2,3,5,97,7,3,4,4,97,4,4,4,4,2,1,3,3,3,3,2,1,2,9,1,1,9,9,2,,9,1,,2,,,,,,2,3,4,1,1,1,1,1,1,4,4,4,3,4,4,4,4,1,2,4,21,1,5,1
813,1,2,1,,,1,,,2,2,1,1,1,1,4,3,2,,4,2,3,2,1,1,1,2,2,7,3,1,1,6,2,8,1,7,1,6,1,2,,2,,6,4,5,1,7,5,3,2,3,2,7,2,8,2,1,2,2,3,1,3,1,2,2,2,1,1,2,1,1,1,9,1,1,,1,2,,,,,1,3,1,1,2,2,2,2,1,3,1,1,4,1,4,3,1,1,1,6,59,9,5,1
813,1,2,2,,,2,,,2,3,1,1,9,4,4,4,1,1,97,,8,1,3,3,1,1,1,8,10,8,8,8,8,8,8,8,8,10,9,8,,2,,9,10,8,8,8,8,9,8,6,6,10,8,4,4,4,1,2,2,2,3,2,2,2,2,1,2,2,2,2,2,,9,1,,1,,,,,,3,,2,1,1,1,1,1,1,4,4,4,4,1,4,4,4,1,2,3,66,3,5,1
813,1,1,1,,,1,,,2,1,1,1,4,4,4,4,1,3,97,,1,3,3,3,1,3,3,7,6,6,6,6,6,6,6,6,6,6,6,2,,2,,1,9,1,1,1,1,1,1,1,1,1,1,4,4,4,3,1,3,3,2,1,3,1,1,1,1,1,1,1,1,1,1,1,,2,1,8,3,9,1,1,3,2,1,1,1,1,1,1,4,4,4,4,1,4,4,4,2,2,3,42,5,5,2
813,1,1,2,,,2,,,3,3,1,1,1,4,4,4,3,,17,2,3,3,3,3,3,3,3,7,8,7,8,7,7,7,7,8,8,6,8,2,,2,,97,97,2,2,3,4,1,4,7,5,97,8,4,4,3,2,1,1,3,1,1,2,2,2,2,2,1,1,1,1,,1,1,,1,,,,,,1,1,2,1,1,1,1,1,1,4,4,4,4,3,3,3,4,2,2,7,30,5,5,1
813,1,1,2,,,2,,,2,3,3,1,2,2,2,2,3,,7,2,8,8,2,2,1,2,8,5,7,5,3,5,7,5,98,98,98,98,98,8,,1,4,5,8,3,3,5,7,7,5,7,7,5,5,2,2,4,1,2,2,2,3,1,3,1,1,9,1,1,1,9,1,,1,1,,1,,,,,,1,4,2,1,1,1,1,1,1,2,2,3,3,1,3,2,4,3,2,3,28,4,5,1
813,1,1,2,,,2,,,3,3,1,1,1,1,1,1,1,9,3,2,1,8,3,1,1,1,3,5,7,7,6,5,7,5,7,7,8,8,8,1,2,2,,6,8,8,6,6,8,6,5,7,7,7,8,4,4,4,3,3,3,3,3,3,3,1,1,2,1,1,1,1,1,,1,1,,1,,,,,,1,1,2,1,1,1,1,1,1,4,4,4,4,3,4,4,4,1,1,6,60,7,5,1
813,1,1,2,,,3,1,,3,2,2,1,1,1,5,5,1,1,96,,,,,,,,,3,7,5,1,5,7,6,4,6,5,2,4,2,,2,,3,7,4,5,8,6,4,6,7,3,4,4,4,4,4,1,1,2,1,2,2,1,1,2,1,1,1,2,1,1,,1,2,,2,,,,,,2,1,3,1,1,1,1,1,1,1,3,1,1,2,1,2,1,3,,3,36,5,2,4
813,1,2,2,,,1,,,2,3,1,2,2,4,4,4,1,1,9,1,2,8,2,2,3,2,3,2,8,1,1,98,5,5,8,8,8,5,2,2,,1,96,1,5,1,1,1,1,1,1,5,1,98,98,4,1,4,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,,2,2,,2,,,,,,4,,4,2,2,1,2,2,2,4,1,4,1,4,3,4,4,1,2,3,44,1,5,1
813,1,1,2,,,1,,,9,9,1,1,1,1,1,1,1,1,9,3,3,3,3,3,3,3,3,8,8,8,8,8,8,8,97,8,8,97,8,2,,2,,97,9,8,5,9,5,9,8,8,8,8,8,4,4,4,3,1,1,3,2,3,1,2,9,2,2,1,1,1,2,,1,1,,1,,,,,,1,3,3,1,1,1,1,1,1,4,4,4,4,3,4,4,4,3,2,1,32,9,5,1
814,1,1,2,,,1,,,2,9,3,3,2,4,4,4,1,3,3,2,2,3,2,3,3,3,3,9,98,5,7,99,4,8,7,9,8,9,8,2,,1,3,8,9,6,6,8,99,7,7,7,7,7,8,3,3,3,2,1,1,2,2,3,1,1,2,2,2,2,1,2,2,,1,1,,2,,,,,,1,1,3,2,9,9,9,9,9,4,4,4,3,3,4,4,4,1,2,3,34,2,5,1
814,1,2,2,,,1,,,9,1,3,9,4,5,5,5,3,,10,9,3,9,2,3,1,1,2,10,10,10,98,98,97,98,10,10,10,98,98,2,,2,,5,5,97,5,98,3,98,5,5,5,98,4,4,4,4,3,1,1,2,3,1,3,2,9,2,1,1,1,1,2,,2,2,,1,,,,,,1,1,2,1,1,1,1,1,1,3,3,3,2,3,3,3,4,1,1,5,33,6,5,1
814,1,2,2,,,1,,,2,2,1,2,2,4,4,4,3,,7,2,3,3,3,3,3,3,3,3,97,3,97,97,97,3,1,1,1,1,97,2,,1,4,3,7,3,4,97,1,3,4,6,6,97,97,3,4,4,3,1,1,3,3,1,1,2,2,2,1,2,1,2,2,,1,1,,1,,,,,,1,4,2,2,1,1,1,1,1,4,4,4,4,3,3,4,4,1,1,4,43,3,5,1
814,1,1,1,,,1,,,2,1,1,1,3,3,3,4,1,1,4,2,2,2,2,2,3,2,3,7,7,4,4,4,4,4,8,8,7,7,7,2,,2,,2,8,3,3,5,3,3,6,3,3,4,4,3,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,,1,2,,,,,1,3,3,1,1,1,1,1,1,2,2,4,2,1,2,4,2,3,2,3,37,2,5,1
815,1,2,2,,,1,,,1,1,1,1,4,4,9,4,3,,11,2,3,3,3,3,1,3,1,7,7,5,6,7,7,5,8,8,5,5,6,8,,8,,3,5,3,3,3,3,3,3,4,3,3,3,4,4,4,2,9,2,2,2,2,2,2,9,1,2,1,1,1,2,,1,1,,1,,,,,,3,,2,1,1,1,1,1,1,4,4,4,4,1,2,4,4,2,2,3,62,5,5,1
815,1,1,1,,,1,,,9,3,1,2,2,4,4,4,1,2,4,2,3,3,3,2,3,3,3,5,5,2,2,2,5,5,5,5,3,5,5,1,10,1,4,5,6,5,2,2,6,5,4,4,2,6,5,2,4,1,1,1,1,1,2,1,2,2,2,1,2,1,1,1,2,1,1,1,,1,1,4,3,3,3,1,2,2,1,1,1,1,1,1,3,4,4,1,3,4,4,4,3,2,3,41,4,5,1
815,1,2,2,,,1,,,2,3,2,1,3,1,1,1,1,1,4,2,1,3,2,3,3,3,3,97,8,1,8,5,3,3,3,5,3,5,5,1,4,1,3,97,5,97,5,97,97,3,97,2,8,97,8,1,3,2,1,1,1,2,1,1,2,2,9,1,2,1,1,1,1,,1,1,,1,,,,,,3,,1,1,1,1,1,1,1,4,4,4,4,2,4,4,4,3,1,6,74,4,5,1
815,3,1,2,,1,1,,,2,9,2,1,2,4,5,5,1,3,96,,,,,,,,,7,8,7,7,8,6,8,6,8,8,8,6,8,,8,,6,6,7,5,5,6,5,7,7,1,7,6,4,2,3,1,2,2,2,9,2,2,1,1,2,2,1,2,2,1,,2,2,,2,,,,,,1,2,3,1,1,9,2,2,2,3,2,2,1,1,3,1,2,3,1,3,39,2,1,4
815,1,1,2,,,1,,,1,1,1,1,1,1,1,1,1,1,99,,1,1,1,1,1,1,1,4,7,5,1,5,5,5,5,5,5,5,5,1,1,1,6,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,,1,1,,1,,,,,,1,1,1,1,1,1,1,1,2,2,4,1,3,1,3,3,1,1,2,7,42,6,5,2
816,3,2,1,,2,3,3,1,3,3,1,3,1,5,4,2,1,1,97,,3,8,1,1,1,3,2,1,4,4,2,8,6,8,6,1,6,2,4,1,98,8,,1,6,6,1,7,7,1,5,7,3,8,8,3,8,1,1,1,3,3,3,1,1,1,2,1,2,2,2,1,1,2,1,2,,2,2,,,,,2,2,3,9,2,2,2,2,2,8,8,8,1,8,2,1,1,1,,5,41,2,2,4
816,1,1,1,,,1,,,2,3,9,9,9,9,9,9,9,,7,9,8,8,8,8,8,8,8,98,98,98,98,98,98,98,98,98,98,98,98,8,,8,,98,98,98,98,98,98,98,98,98,98,98,98,4,8,4,3,1,3,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,,,,1,1,3,2,2,2,2,2,2,4,4,4,4,3,4,8,4,9,2,3,33,3,5,1
816,1,2,2,,,1,,,2,3,2,2,3,4,4,4,3,,4,2,3,3,3,3,3,3,3,97,97,97,8,97,97,97,8,8,97,97,8,1,12,2,,5,9,97,2,97,97,5,5,5,5,97,2,4,4,2,2,1,1,2,2,2,1,2,2,2,1,9,2,1,2,,2,2,,2,,,,,,1,3,3,1,1,1,1,1,1,4,4,2,4,1,1,3,4,3,2,7,30,2,5,1
816,1,1,1,,,2,,,1,2,2,2,4,3,4,4,3,,17,2,3,3,3,3,3,3,3,5,6,5,4,5,4,4,6,5,5,5,5,2,,1,4,8,6,8,7,6,7,7,5,6,6,6,6,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,,1,9,,,,,1,1,2,2,2,2,2,2,2,3,3,4,4,1,4,2,4,4,2,3,44,5,5,1
817,3,1,1,,4,3,1,,2,1,1,1,4,4,4,4,1,1,9,2,3,2,3,2,1,2,2,10,10,10,10,10,10,10,10,10,10,10,10,1,9,2,,10,10,10,10,10,10,10,10,10,10,10,10,4,4,4,3,3,3,3,3,3,3,1,2,9,9,9,9,9,9,9,9,9,,2,2,,,,,1,1,2,1,1,1,1,1,1,4,4,4,4,4,1,4,4,2,,3,32,3,4,2
817,1,2,1,,,1,,,2,2,1,1,4,1,4,5,9,,9,2,1,2,3,3,1,1,8,7,7,6,6,7,97,7,7,7,8,9,8,2,,2,,4,8,4,5,4,4,4,5,6,6,97,6,4,4,4,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,1,,1,1,12,1,3,1,1,4,3,1,1,1,1,1,1,4,4,4,3,4,4,4,4,1,2,5,40,3,5,1
817,1,1,2,,,2,,,2,3,1,2,2,1,4,4,1,1,5,2,1,3,2,2,8,1,3,1,98,5,3,5,5,7,3,10,10,3,98,1,9,1,4,4,10,97,5,3,5,7,5,10,10,4,5,4,3,1,1,1,1,2,3,3,1,1,2,9,9,9,9,9,9,,9,9,,2,,,,,,3,,1,2,2,1,1,1,2,3,3,4,4,4,8,4,4,1,2,7,65,9,5,9
817,1,2,1,,,3,1,,9,9,9,9,9,9,9,4,9,,98,,3,8,8,3,3,3,8,7,8,97,5,10,98,8,7,8,8,10,9,8,,1,96,5,1,4,3,98,3,98,5,7,7,5,6,4,8,4,9,9,9,9,9,9,9,2,9,2,2,9,9,1,9,9,1,1,,1,9,,,,,4,,9,1,9,1,1,9,1,8,3,3,1,3,8,3,4,3,,2,33,3,5,3
817,2,1,2,2,,2,,,2,3,1,1,4,1,4,4,1,3,17,2,3,1,3,3,3,1,1,9,98,98,98,98,98,98,98,98,98,98,10,2,,2,,1,8,1,8,5,3,5,7,3,8,5,6,4,4,4,2,1,3,1,3,3,3,1,2,9,9,9,9,9,9,,9,9,,2,,,,,,1,1,2,1,1,1,1,1,1,4,4,4,4,3,4,4,4,3,2,3,39,5,5,2
817,1,1,2,,,1,,,2,3,2,9,2,2,5,5,3,,96,,,,,,,,,4,2,7,7,6,4,5,8,7,6,4,5,1,1,1,2,1,8,6,2,3,5,6,7,7,8,5,7,1,2,3,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,,1,1,,1,,,,,,1,1,2,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,2,6,24,3,5,2
817,2,1,1,2,,1,,,2,2,3,2,1,4,3,4,1,2,3,1,2,3,3,1,3,3,3,4,6,5,5,97,97,97,6,6,6,6,6,1,9,1,96,1,1,3,5,3,5,5,5,6,6,6,6,2,2,2,1,1,1,1,3,3,1,1,2,2,1,1,1,1,2,1,1,1,,1,1,3,1,3,1,2,3,3,1,9,1,1,1,1,4,2,4,2,1,4,2,4,2,2,3,42,2,5,2
817,1,2,2,,,1,,,1,3,1,1,1,1,5,5,2,,96,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,2,,2,,3,5,3,3,3,5,3,3,3,3,3,3,4,4,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,,1,1,,2,,,,,,4,,2,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,2,5,21,1,5,1
817,1,2,2,,,1,,,2,1,1,3,2,2,2,2,1,2,4,2,2,2,2,2,1,2,2,3,5,3,3,3,3,3,3,2,2,1,3,2,,1,8,1,5,1,1,98,98,1,98,98,98,98,98,1,1,1,1,1,1,1,3,1,1,2,2,2,2,1,1,1,2,,1,1,,2,,,,,,3,,3,2,2,2,2,2,2,4,4,4,1,1,3,4,4,9,2,5,80,9,5,1
817,2,1,1,2,,2,,,9,3,1,1,4,4,4,4,3,,9,9,3,3,3,3,3,3,3,6,5,1,6,2,10,4,5,7,7,3,3,1,9,1,99,6,6,1,1,4,1,4,3,1,5,6,2,4,4,4,3,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,,2,2,,,,,1,3,3,2,2,2,1,2,2,4,1,1,1,1,3,4,1,1,1,3,25,3,5,2
817,3,1,2,,1,1,,,2,2,2,2,2,2,9,4,9,,4,9,3,8,3,2,3,8,2,10,10,10,10,10,10,10,10,10,10,10,10,8,,2,,98,98,98,98,98,98,98,98,98,98,98,98,3,3,4,1,1,1,2,1,1,3,2,9,2,2,2,9,1,2,,9,9,,2,,,,,,4,,3,1,1,1,1,1,1,4,4,4,4,2,4,4,4,2,2,3,52,8,1,2
817,1,2,2,,,1,,,2,1,2,2,2,2,2,2,1,2,11,9,2,2,2,3,3,3,2,2,98,4,1,3,1,4,2,2,1,2,1,2,,1,6,97,97,97,97,97,97,97,97,97,97,97,97,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,9,1,,1,1,,2,,,,,,2,4,2,2,2,2,2,2,2,1,1,4,1,1,4,1,2,2,2,3,60,5,5,1
818,1,2,2,,,1,,,3,3,1,1,1,1,1,3,1,1,2,2,2,1,3,1,1,2,3,97,97,4,10,10,7,7,8,8,8,7,5,1,4,8,,7,7,4,7,3,4,97,97,7,7,98,5,4,4,4,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,,1,1,,1,,,,,,1,1,1,2,2,1,1,1,2,4,4,4,4,3,4,4,4,1,2,7,40,6,5,1
818,1,2,2,,,1,,,1,2,3,3,3,2,3,3,1,2,17,1,1,2,3,3,3,1,2,8,6,6,3,4,6,6,6,8,5,7,6,1,12,1,4,7,7,3,7,9,8,9,4,7,8,7,4,3,1,4,2,1,1,2,1,2,3,2,1,1,1,1,1,2,1,,1,1,,1,,,,,,1,1,3,1,1,1,1,1,1,3,4,3,4,2,4,4,4,1,2,7,43,5,5,1
818,1,2,2,,,2,,,1,3,1,1,1,4,1,1,1,1,11,1,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,2,,2,,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,1,2,1,2,3,3,2,2,1,1,2,1,1,2,1,,1,1,,2,,,,,,1,4,3,1,1,1,1,1,1,4,4,4,4,2,4,3,4,2,1,3,50,6,1,1
818,1,2,2,,,1,,,2,1,2,2,3,3,3,3,1,1,97,2,8,2,2,2,3,2,2,5,5,5,5,5,5,5,5,5,5,5,5,1,98,1,10,6,5,5,6,5,5,5,6,6,6,6,6,3,3,3,2,1,1,1,2,3,2,2,2,1,1,1,1,2,1,,1,1,,1,,,,,,3,,2,1,1,1,1,1,1,4,4,3,2,4,4,4,4,1,2,3,74,1,5,1
818,1,2,2,,,1,,,1,3,1,1,2,1,1,1,1,1,9,3,3,1,2,3,1,2,2,5,5,97,3,6,97,5,5,6,6,6,6,2,,8,,3,7,3,2,3,3,3,5,5,5,5,4,4,1,4,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,,1,1,,1,,,,,,1,1,4,1,1,1,1,1,1,4,4,4,4,1,3,3,4,3,2,4,26,4,5,1
818,1,2,1,,,2,,,3,3,1,1,1,1,1,1,1,1,18,1,3,3,3,3,3,1,1,9,7,8,9,9,10,8,9,8,8,8,8,2,,2,,4,9,2,1,97,7,5,4,7,7,7,5,4,4,4,1,3,1,1,3,3,2,1,2,9,9,9,9,9,9,9,9,9,,1,9,,,,,1,3,2,1,1,1,1,1,1,4,4,3,4,3,4,4,4,3,2,5,37,4,5,2
818,1,2,1,,,2,,,2,3,1,1,4,4,4,4,3,,4,2,3,3,3,3,3,3,3,7,98,6,8,7,98,98,5,8,98,5,98,2,,2,,5,7,97,4,97,97,5,97,97,6,97,97,4,4,4,1,1,1,3,2,1,2,2,1,2,2,1,2,9,2,1,1,1,,2,2,,,,,1,1,2,1,1,1,1,1,1,4,4,4,4,2,4,4,4,2,2,5,29,4,5,4
818,1,1,2,,,1,,,1,3,1,1,4,1,4,4,1,1,17,2,3,3,3,1,8,1,8,5,5,1,7,6,2,8,3,1,2,5,2,1,4,1,12,3,8,1,5,5,1,5,3,3,3,5,3,2,4,4,1,1,3,3,3,1,3,2,1,2,1,1,1,1,1,,1,1,,2,,,,,,1,1,1,1,1,1,1,1,1,4,4,4,3,3,4,4,4,1,2,6,34,5,5,1
818,1,2,2,,,3,1,,2,1,1,1,1,1,1,1,3,,17,2,3,3,3,3,3,3,3,10,8,6,6,6,7,97,98,6,7,7,7,1,10,1,4,97,97,97,97,97,97,97,97,97,97,97,97,4,4,4,3,3,3,3,3,3,3,1,1,9,9,9,9,9,9,,9,9,,1,,,,,,1,4,2,1,1,1,1,1,1,4,4,4,3,1,3,4,4,1,,5,41,7,5,3
818,1,1,2,,,3,1,,2,3,1,1,1,3,1,1,1,3,9,2,3,2,3,3,1,1,1,8,8,5,7,5,5,6,5,8,8,5,8,1,12,1,4,4,7,3,5,3,3,3,5,4,7,5,6,4,3,4,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,,1,1,,1,,,,,,1,1,3,1,1,1,1,1,1,3,3,3,3,2,4,3,3,2,,6,25,3,5,3
818,3,1,2,,1,2,,,9,1,9,1,4,9,4,4,3,,97,,3,2,3,2,1,2,3,7,5,5,10,6,6,98,4,3,4,6,5,1,10,8,,3,7,4,3,3,98,97,98,2,5,98,98,2,4,4,3,1,1,1,1,1,2,1,2,9,9,9,9,9,9,,9,9,,1,,,,,,4,,3,1,1,1,1,1,1,4,4,1,4,4,4,2,4,2,1,3,18,8,1,4
818,1,1,2,,,2,,,9,9,1,1,4,1,1,1,1,1,98,,3,3,3,3,1,3,3,10,10,5,7,7,98,98,4,10,10,3,5,1,10,1,96,7,3,5,98,5,98,98,3,7,7,5,5,4,4,4,3,3,3,3,3,3,3,2,1,9,9,9,9,9,9,,9,9,,1,,,,,,3,,3,1,1,1,1,1,1,3,4,4,4,4,4,4,4,9,2,3,65,4,4,3
818,1,1,1,,,3,1,,2,3,1,1,4,2,2,4,1,2,4,2,3,2,2,2,3,2,1,4,5,2,3,4,97,97,5,5,5,6,4,8,,1,96,2,7,2,2,2,3,3,4,4,4,4,3,2,2,3,2,1,2,2,2,2,1,1,9,1,1,1,1,1,1,1,1,1,,1,1,18,3,1,3,1,4,3,1,1,1,1,1,1,4,3,4,4,2,4,4,4,1,,6,45,9,5,1
818,1,1,1,,,1,,,2,9,1,2,2,2,3,3,1,1,2,2,2,2,2,3,2,3,2,97,8,1,2,2,97,97,97,5,97,5,5,1,12,1,4,1,8,1,2,2,4,5,5,4,8,5,7,4,1,3,2,1,2,1,3,2,1,1,1,1,2,1,1,2,1,1,1,1,,2,1,4,3,3,3,1,3,3,1,1,1,1,1,1,4,4,4,4,1,4,4,4,1,2,6,33,5,5,1
818,1,1,2,,,2,,,2,3,1,2,1,1,1,1,3,,98,,1,8,3,2,1,3,3,3,5,2,10,9,6,6,3,1,2,1,1,1,4,1,12,8,9,4,1,3,7,4,2,2,3,1,2,1,1,2,3,2,1,2,3,1,2,2,1,1,1,2,1,2,1,,1,1,,2,,,,,,4,,2,1,1,1,1,1,1,2,2,1,2,2,2,1,2,3,1,3,18,6,1,4
818,1,1,2,,,1,,,1,3,1,1,1,3,1,1,3,,97,,1,1,3,3,3,1,3,8,7,8,9,9,10,97,10,1,9,8,8,2,,1,2,97,9,1,5,5,4,4,6,5,3,3,3,4,4,4,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,,1,1,,1,,,,,,1,1,2,1,1,1,1,1,1,4,4,4,3,2,4,4,4,2,2,6,36,7,5,1
818,1,1,2,,,1,,,1,3,1,1,1,3,3,1,1,3,4,2,1,2,2,3,1,1,3,5,9,7,7,7,7,5,9,8,9,8,6,1,4,1,4,7,8,1,2,4,2,2,5,7,9,6,7,3,3,2,1,1,1,3,1,3,2,1,1,2,1,1,1,2,2,,1,1,,1,,,,,,1,3,2,1,1,1,1,1,1,2,4,3,2,1,3,3,3,3,2,5,25,1,4,1
818,1,2,2,,,2,,,1,3,1,3,9,9,9,4,1,3,9,3,3,2,3,3,1,3,2,10,10,10,10,10,10,10,10,10,10,10,10,2,,2,,97,97,97,97,97,97,97,97,97,97,97,97,4,4,4,1,1,3,2,2,2,2,1,1,1,1,1,1,1,2,,2,9,,1,,,,,,2,2,3,1,1,1,1,1,1,4,4,4,4,2,4,4,4,1,2,3,67,9,5,1
818,1,1,2,,,3,1,,2,3,1,2,1,4,1,4,3,,9,3,1,3,3,1,3,3,3,7,7,5,8,6,7,4,5,8,8,6,8,1,10,8,,7,8,7,8,8,6,6,7,7,6,5,5,3,4,3,3,3,1,3,3,2,1,1,2,1,1,1,2,2,2,,1,1,,1,,,,,,2,1,2,1,1,1,1,1,1,2,4,3,4,3,3,4,4,2,,2,99,9,1,4
818,1,1,2,,,1,,,2,3,3,1,2,2,3,3,3,,17,3,1,3,3,3,3,3,3,1,1,2,2,4,3,1,4,1,1,1,2,2,,1,10,1,3,98,1,2,98,98,1,1,1,2,98,2,2,2,1,1,1,9,1,1,1,2,2,2,2,2,2,2,2,,2,2,2,2,,,,,,3,,2,1,1,2,1,1,1,8,3,4,1,1,4,2,4,3,2,3,66,3,5,1
818,1,1,1,,,3,1,,2,1,2,3,1,2,4,4,3,,11,3,3,3,3,3,3,3,2,2,1,2,99,10,3,4,4,3,5,7,9,1,4,1,12,8,9,1,1,1,97,1,97,1,10,5,5,4,4,4,1,2,3,1,3,1,1,1,2,1,1,1,1,1,1,2,1,1,,1,2,,,,,1,3,1,1,1,1,1,1,1,2,1,4,4,4,4,4,4,1,,6,37,5,1,4
818,1,1,2,,,2,,,2,3,1,2,1,2,9,3,1,1,4,2,2,3,2,2,1,2,3,6,3,5,3,6,3,5,4,7,8,5,5,2,,2,,3,5,3,2,5,5,5,97,6,6,97,7,4,4,4,1,2,3,3,3,3,3,2,1,2,1,1,1,1,1,,1,1,,2,,,,,,1,1,3,1,1,1,1,1,1,4,4,4,4,1,4,4,4,3,2,3,27,5,5,2
818,1,1,2,,,1,,,2,1,2,2,2,3,9,2,1,1,9,3,2,2,2,8,3,2,2,9,8,99,9,8,8,99,8,8,8,8,8,1,9,1,1,8,7,8,9,8,99,8,8,8,8,8,8,4,4,4,9,9,9,9,9,9,9,2,9,2,1,1,1,1,1,,1,1,,2,,,,,,1,9,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,9,2,3,20,4,5,2
818,1,2,1,,,1,,,1,3,1,1,4,4,4,4,9,,4,3,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,8,,2,,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,2,3,2,3,1,3,2,1,1,9,1,1,9,2,1,1,1,,2,1,4,3,3,3,2,9,3,1,1,1,1,1,1,4,4,4,3,3,4,4,4,9,2,5,25,3,1,1
818,1,2,2,,,2,,,2,1,1,2,2,2,2,4,3,,2,3,2,2,2,3,3,2,3,97,1,2,1,3,97,97,97,5,5,97,5,2,,1,4,8,6,6,6,6,97,3,97,8,8,7,8,3,3,3,1,1,1,1,2,1,2,2,9,1,2,1,1,1,1,,1,1,,2,,,,,,4,,1,1,1,1,1,1,1,4,4,4,2,3,4,4,4,1,1,6,67,6,5,1
818,1,1,2,,,2,,,2,3,2,2,1,1,1,1,1,3,9,2,1,3,2,3,1,3,2,5,6,4,4,4,4,4,4,4,4,5,4,2,,2,,5,5,5,5,5,5,5,5,5,5,5,5,1,3,1,1,2,2,1,2,2,2,1,2,1,1,1,1,1,1,,1,1,,1,,,,,,1,3,4,1,1,1,1,1,1,4,4,3,4,4,4,4,4,3,2,3,39,3,5,1
